SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,CAREER,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20182019,097,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,ELN,N,247,92,147,185,0,10,74.9,75.9
20182019,097,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,ELM,Y,0,,,,,,,
20182019,097,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,CSG,N,39,5,19,23,0,0,59,59
20182019,097,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,ALT,Y,0,,,,,,,
20182019,097,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,ACO,N,212,88,131,165,0,10,77.8,79
20182019,097,PERRY,485,Perry County,,---District Total---,485,,,KVEC,904,SXM,N,151,52,77,101,0,4,66.9,67.5
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,SXM,N,70,36,37,53,0,4,75.7,77.1
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,TST,N,138,74,59,99,0,13,71.7,74.1
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,MIL,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,MIG,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,LUP,N,72,38,30,51,0,7,70.8,73.3
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,LUN,N,66,36,29,48,0,6,72.7,75
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,LEP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,LEN,N,138,74,59,99,0,13,71.7,74.1
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,HOM,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,FOS,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ETW,Y,135,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ETP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ETO,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ETI,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ETH,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ETB,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ETA,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ELN,N,138,74,59,99,0,13,71.7,74.1
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ELM,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,CSG,Y,8,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ALT,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ACO,Y,132,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,ACD,Y,6,,,,,,,
20182019,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,SXF,N,68,38,22,46,0,9,67.6,71
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,TST,N,110,32,16,43,0,6,39.1,40.5
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,SXM,N,56,12,10,21,0,3,37.5,38.8
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,SXF,N,54,20,6,22,0,3,40.7,42.1
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,MIL,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,MIG,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,LUP,N,80,22,9,27,0,3,33.8,34.7
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,LUN,N,30,10,7,16,0,3,53.3,55.8
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,LEP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,LEN,N,110,32,16,43,0,6,39.1,40.5
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,HOM,Y,6,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,FOS,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ETW,N,110,32,16,43,0,6,39.1,40.5
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ETP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ETO,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ETI,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ETH,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ETB,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ETA,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ELN,N,110,32,16,43,0,6,39.1,40.5
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ELM,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,CSG,N,19,7,4,9,0,3,47.4,51.3
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ALT,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ACD,N,19,7,4,9,0,3,47.4,51.3
20182019,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,ACO,N,91,25,12,34,0,3,37.4,38.2
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ACD,Y,5,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ACO,Y,45,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ALT,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,CSG,Y,6,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ELM,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ELN,N,50,15,35,37,0,6,74,77
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ETA,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ETB,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ETH,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ETI,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ETO,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ETP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,ETW,Y,49,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,FOS,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,HOM,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,LEN,N,50,15,35,37,0,6,74,77
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,LEP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,LUN,Y,8,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,LUP,Y,42,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,MIG,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,MIL,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,SXF,N,24,8,18,19,0,6,79.2,85.4
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,SXM,N,26,7,17,18,0,0,69.2,69.2
20182019,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,TST,N,50,15,35,37,0,6,74,77
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,HOM,Y,3,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,LEN,N,142,64,62,92,0,22,64.8,68.7
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ETW,Y,139,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ETP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ETO,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ETI,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ETH,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ETB,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ETA,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ELN,N,142,64,62,92,0,22,64.8,68.7
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ELM,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,CSG,N,13,2,2,4,0,1,30.8,32.7
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ALT,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ACO,N,131,64,60,90,0,21,68.7,72.7
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,ACD,N,11,0,2,2,0,1,18.2,20.5
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,TST,N,142,64,62,92,0,22,64.8,68.7
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,SXM,N,85,41,39,59,0,11,69.4,72.6
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,SXF,N,57,23,23,33,0,11,57.9,62.7
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,MIL,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,MIG,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,LUP,N,83,29,30,46,0,8,55.4,57.8
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,LUN,N,59,35,32,46,0,14,78,83.9
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,LEP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,FOS,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,TST,N,132,49,74,85,0,13,64.4,66.9
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,SXM,N,70,28,35,44,0,5,62.9,64.6
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,SXF,N,62,21,39,41,0,8,66.1,69.4
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,MIL,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,MIG,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,LUP,N,86,29,44,51,0,7,59.3,61.3
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,LUN,N,46,20,30,34,0,6,73.9,77.2
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,LEP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,LEN,N,132,49,74,85,0,13,64.4,66.9
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,HOM,Y,5,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,FOS,Y,3,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ETW,Y,131,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ETP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ETO,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ETI,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ETH,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ETB,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ETA,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ELN,N,132,49,74,85,0,13,64.4,66.9
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ELM,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,CSG,N,11,1,2,2,0,0,18.2,18.2
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ALT,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ACD,N,10,0,1,1,0,0,10,10
20182019,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,ACO,N,122,49,73,84,0,13,68.9,71.5
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ACD,N,52,8,11,17,0,4,32.7,34.6
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ACO,N,534,227,235,340,0,56,63.7,66.3
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ALT,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,CSG,N,59,12,13,21,0,5,35.6,37.7
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ELM,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ELN,N,586,235,246,357,0,60,60.9,63.5
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ETA,Y,2,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ETB,Y,3,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ETH,Y,1,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ETI,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ETO,Y,3,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ETP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,ETW,Y,577,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,FOS,Y,3,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,HOM,N,18,4,6,6,0,2,33.3,36.1
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,LEN,N,586,235,246,357,0,60,60.9,63.5
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,LEP,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,LUN,N,211,104,105,151,0,29,71.6,75
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,LUP,N,375,131,141,206,0,31,54.9,57
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,MIG,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,MIL,Y,0,,,,,,,
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,SXF,N,272,110,108,161,0,37,59.2,62.6
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,SXM,N,314,125,138,196,0,23,62.4,64.3
20182019,098,PIKE,491,Pike County,,---District Total---,491,,,KVEC,904,TST,N,586,235,246,357,0,60,60.9,63.5
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ACD,Y,5,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ACO,Y,90,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,TST,N,95,73,4,75,1,1,78.9,79.2
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,SXM,N,47,33,2,33,0,0,70.2,70.2
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,SXF,N,48,40,2,42,1,1,87.5,88
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,MIL,Y,0,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,MIG,Y,0,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,LUP,N,25,16,0,16,0,0,64,64
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,LUN,N,70,57,4,59,1,1,84.3,84.6
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,LEP,Y,4,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,LEN,Y,91,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,HOM,Y,0,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,FOS,Y,0,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETW,N,84,67,4,69,1,1,82.1,82.4
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETP,Y,1,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETO,Y,0,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETI,Y,0,,,,,,,
20182019,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,ETH,Y,5,,,,,,,
