SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,GRADE,Total Female Students,Total Male Students,African American Male Count,African American Female Count,Total African American Students,American Indian/Alaska Native Male Count,American Indian/Alaska Native Female Count,Total American Indian/Alaska Native Students,Asian Male Count,Asian Female Count,Total Asian Students,Hispanic or Latino Male Count,Hispanic or Latino Female Count,Total Hispanic or Latino Students,Native Hawaiian/Pacific Islander Male Count,Native Hawaiian/Pacific Islander Female Count,Total Native Hawaiian/Pacific Islander Students,Two Or More Race Male Count,Two Or More Race Female Count,Total Two or More Race Students,White Male Count,White Female Count,Total White Students,Total Membership
20192020,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,11,54,82,2,0,2,0,0,0,2,1,3,1,1,2,0,0,0,2,0,2,75,52,127,136
20192020,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,All Students,267,320,7,2,9,0,1,1,2,4,6,1,4,5,0,0,0,9,2,11,301,254,555,587
20192020,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,09,85,77,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,2,3,75,80,155,162
20192020,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,10,68,79,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,4,0,4,75,65,140,147
20192020,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,12,60,82,4,1,5,0,0,0,0,1,1,0,1,1,0,0,0,2,0,2,76,57,133,142
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,04,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,18,33,34
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,All Students,83,113,1,2,3,0,0,0,0,0,0,2,1,3,0,0,0,3,0,3,107,80,187,196
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,PS,17,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,15,32,34
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,KG,15,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,24,14,38,40
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,01,13,24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,13,36,37
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,02,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,27,27
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,03,14,16,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,13,28,30
20192020,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,05,8,20,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,7,25,28
20192020,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,12,83,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,71,83,154,156
20192020,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,All Students,324,292,5,1,6,0,1,1,1,1,2,2,1,3,0,0,0,4,3,7,280,317,597,616
20192020,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,09,87,73,2,1,3,0,1,1,1,1,2,2,0,2,0,0,0,2,2,4,66,82,148,160
20192020,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,10,84,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,85,84,169,171
20192020,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,11,70,59,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,58,68,126,129
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,08,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,29,29
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,All Students,125,133,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,132,123,255,258
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,PS,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,20
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,KG,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,36,36
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,01,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,27
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,02,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,29,30
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,03,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,23
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,04,13,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26,27
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,05,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,12,29,30
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,06,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,33
20192020,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,07,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23,23
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,03,27,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,45,46
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,All Students,214,196,2,1,3,0,0,0,0,0,0,1,1,2,0,0,0,1,2,3,192,210,402,410
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,PS,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,40,40
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,KG,18,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,44,45
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,01,28,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,25,26,51,53
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,02,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,22,44,45
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,04,24,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,24,42,43
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,05,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,31,53,54
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,06,23,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,42,43
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,07,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,36,36
20192020,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,08,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,45,45
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,08,47,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,32,46,78,80
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,All Students,323,301,0,0,0,0,0,0,2,2,4,2,1,3,0,0,0,2,5,7,295,315,610,624
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,PS,52,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,45,51,96,98
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,KG,36,33,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,32,34,66,69
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,01,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,66,66
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,02,26,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31,26,57,58
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,03,31,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26,31,57,58
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,04,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,32,29,61,63
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,05,34,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,38,32,70,72
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,06,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,71,71
20192020,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,07,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,39,45,84,87
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,06,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,14
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,All Students,56,65,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,61,56,117,121
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,PS,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,19
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,KG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,10
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,01,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,17
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,02,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,15
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,08,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,7
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,03,4,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5,4,9,11
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,04,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18,18
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,05,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,7,17,18
20192020,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,07,6,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,6,10,11
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,All Students,358,409,5,3,8,1,0,1,3,1,4,5,6,11,0,0,0,9,8,17,386,340,726,767
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,KG,42,49,1,0,1,1,0,1,0,0,0,2,3,5,0,0,0,1,1,2,44,38,82,91
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,01,51,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,41,49,90,94
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,02,41,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,47,38,85,88
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,03,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,44,27,71,73
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,04,37,50,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,48,34,82,87
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,05,42,45,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,1,44,39,83,87
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,06,37,38,2,1,3,0,0,0,2,1,3,1,0,1,0,0,0,2,0,2,31,35,66,75
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,07,35,48,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,43,35,78,83
20192020,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,08,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,89,89
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,06,37,16,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,16,35,51,53
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,All Students,168,181,0,1,1,0,0,0,0,0,0,5,3,8,0,0,0,3,1,4,173,163,336,349
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,PS,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,39,39
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,KG,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,54,54
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,01,21,26,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,25,19,44,47
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,02,20,31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,29,20,49,51
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,03,22,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,27,22,49,51
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,04,17,21,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,19,16,35,38
20192020,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,05,28,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26,28,54,55
20192020,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,11,18,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,44,45
20192020,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,All Students,165,170,3,2,5,0,0,0,0,0,0,2,3,5,0,0,0,0,1,1,165,159,324,335
20192020,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,07,34,32,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,30,33,63,66
20192020,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,08,32,30,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,30,29,59,62
20192020,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,09,24,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,45,46
20192020,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,10,30,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,57,58
20192020,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,12,27,31,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31,25,56,58
20192020,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,11,54,74,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,74,53,127,128
20192020,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,All Students,277,281,1,1,2,0,0,0,0,0,0,3,3,6,0,0,0,1,1,2,276,272,548,558
20192020,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,09,79,80,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,77,78,155,159
20192020,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,10,77,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,65,76,141,142
20192020,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,12,67,62,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,60,65,125,129
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,11,34,44,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,39,34,73,78
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,All Students,530,615,9,11,20,0,0,0,15,17,32,12,10,22,1,0,1,15,14,29,563,478,1041,1145
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,KG,44,42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,41,41,82,86
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,01,42,42,0,1,1,0,0,0,1,0,1,1,1,2,0,0,0,1,1,2,39,39,78,84
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,02,32,48,2,1,3,0,0,0,4,3,7,1,0,1,0,0,0,1,0,1,40,28,68,80
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,03,35,51,0,2,2,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,47,33,80,86
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,04,43,51,0,0,0,0,0,0,2,2,4,1,1,2,0,0,0,2,3,5,46,37,83,94
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,05,47,48,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,46,45,91,95
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,06,44,38,0,1,1,0,0,0,0,2,2,1,1,2,0,0,0,2,2,4,35,38,73,82
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,07,54,38,2,0,2,0,0,0,0,0,0,3,1,4,0,0,0,0,1,1,33,52,85,92
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,08,44,47,0,2,2,0,0,0,2,4,6,3,0,3,0,0,0,0,1,1,42,37,79,91
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,09,35,47,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0,1,46,32,78,82
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,10,49,65,1,2,3,0,0,0,2,3,5,0,3,3,0,0,0,1,0,1,61,41,102,114
20192020,098,PIKE,492,Pikeville Independent,"",---District Total---,492,"","",KVEC,904,12,27,54,3,1,4,0,0,0,0,0,0,0,2,2,0,0,0,3,3,6,48,21,69,81
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,03,35,51,0,2,2,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1,47,33,80,86
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,All Students,287,320,2,6,8,0,0,0,10,8,18,6,3,9,0,0,0,8,9,17,294,261,555,607
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,KG,44,42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,41,41,82,86
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,01,42,42,0,1,1,0,0,0,1,0,1,1,1,2,0,0,0,1,1,2,39,39,78,84
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,02,32,48,2,1,3,0,0,0,4,3,7,1,0,1,0,0,0,1,0,1,40,28,68,80
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,04,43,51,0,0,0,0,0,0,2,2,4,1,1,2,0,0,0,2,3,5,46,37,83,94
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,05,47,48,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,46,45,91,95
20192020,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,06,44,38,0,1,1,0,0,0,0,2,2,1,1,2,0,0,0,2,2,4,35,38,73,82
20192020,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,All Students,243,295,7,5,12,0,0,0,5,9,14,6,7,13,1,0,1,7,5,12,269,217,486,538
20192020,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,07,54,38,2,0,2,0,0,0,0,0,0,3,1,4,0,0,0,0,1,1,33,52,85,92
20192020,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,08,44,47,0,2,2,0,0,0,2,4,6,3,0,3,0,0,0,0,1,1,42,37,79,91
20192020,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,09,35,47,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0,1,46,32,78,82
20192020,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,10,49,65,1,2,3,0,0,0,2,3,5,0,3,3,0,0,0,1,0,1,61,41,102,114
20192020,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,11,34,44,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,39,34,73,78
20192020,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,12,27,54,3,1,4,0,0,0,0,0,0,0,2,2,0,0,0,3,3,6,48,21,69,81
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,04,24,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,22,48,50
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,05,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,15,32,33
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,06,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,18,21,39,41
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,07,23,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,18,21,39,41
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,08,20,25,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,20,42,45
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,09,23,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28,23,51,53
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,10,21,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,43,44
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,12,34,31,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,28,34,62,65
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,11,19,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,18,42,44
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,All Students,274,283,8,0,8,0,0,0,0,1,1,2,2,4,0,0,0,5,4,9,268,267,535,557
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,PS,15,22,1,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,19,14,33,37
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,KG,18,14,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,12,17,29,32
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,01,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,31,31
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,02,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,39,39
20192020,007,BELL,493,Pineville Independent,"",---District Total---,493,"","",SESC,907,03,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,16,38,39
20192020,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,08,20,25,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,20,42,45
