"GEO_ID","NAME","B15002H_001E","B15002H_001M","B15002H_002E","B15002H_002M","B15002H_003E","B15002H_003M","B15002H_004E","B15002H_004M","B15002H_005E","B15002H_005M","B15002H_006E","B15002H_006M","B15002H_007E","B15002H_007M","B15002H_008E","B15002H_008M","B15002H_009E","B15002H_009M","B15002H_010E","B15002H_010M","B15002H_011E","B15002H_011M","B15002H_012E","B15002H_012M","B15002H_013E","B15002H_013M","B15002H_014E","B15002H_014M","B15002H_015E","B15002H_015M","B15002H_016E","B15002H_016M","B15002H_017E","B15002H_017M","B15002H_018E","B15002H_018M","B15002H_019E","B15002H_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Less than 9th grade","Margin of Error!!Total!!Male!!Less than 9th grade","Estimate!!Total!!Male!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!Regular high school diploma","Margin of Error!!Total!!Male!!Regular high school diploma","Estimate!!Total!!Male!!GED or alternative credential","Margin of Error!!Total!!Male!!GED or alternative credential","Estimate!!Total!!Male!!Some college, no degree","Margin of Error!!Total!!Male!!Some college, no degree","Estimate!!Total!!Male!!Associate's degree","Margin of Error!!Total!!Male!!Associate's degree","Estimate!!Total!!Male!!Bachelor's degree","Margin of Error!!Total!!Male!!Bachelor's degree","Estimate!!Total!!Male!!Graduate or professional degree","Margin of Error!!Total!!Male!!Graduate or professional degree","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Less than 9th grade","Margin of Error!!Total!!Female!!Less than 9th grade","Estimate!!Total!!Female!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!Regular high school diploma","Margin of Error!!Total!!Female!!Regular high school diploma","Estimate!!Total!!Female!!GED or alternative credential","Margin of Error!!Total!!Female!!GED or alternative credential","Estimate!!Total!!Female!!Some college, no degree","Margin of Error!!Total!!Female!!Some college, no degree","Estimate!!Total!!Female!!Associate's degree","Margin of Error!!Total!!Female!!Associate's degree","Estimate!!Total!!Female!!Bachelor's degree","Margin of Error!!Total!!Female!!Bachelor's degree","Estimate!!Total!!Female!!Graduate or professional degree","Margin of Error!!Total!!Female!!Graduate or professional degree"
"0500000US22057","Lafourche Parish, Louisiana","54053","217","26059","217","2912","1208","3330","969","7795","1426","2488","752","4136","959","1040","604","2838","702","1520","698","27994","217","1839","679","2173","771","10544","1461","2075","664","4083","848","1667","500","3613","856","2000","742"
"0500000US36083","Rensselaer County, New York","97332","146","46847","201","900","493","3237","858","11141","1452","2586","815","8483","1419","6415","1114","9428","1443","4657","973","50485","146","1198","453","2164","607","13126","1554","2682","823","6619","963","7495","1140","10183","1414","7018","1113"
"0500000US37057","Davidson County, North Carolina","97755","166","46939","166","2111","801","6398","1566","13297","1655","2679","874","9702","1205","3744","974","6467","1217","2541","724","50816","210","1066","438","5155","1086","11199","1537","2866","1031","13049","1596","7897","1377","6658","1169","2926","854"
"0500000US39089","Licking County, Ohio","109347","574","52270","448","709","398","2915","872","16944","2025","2317","726","10704","1485","4442","797","9951","1389","4288","940","57077","127","686","408","2957","824","17032","2168","2647","1113","10743","1686","5534","1187","11413","1485","6065","1231"
"0500000US41029","Jackson County, Oregon","133890","186","63801","207","838","517","5011","1255","12986","1599","2989","876","17595","1605","3801","972","13110","1487","7471","1438","70089","186","724","418","3797","1057","14433","1742","1966","777","21878","2071","6892","1380","12468","1694","7931","1261"
"0500000US45007","Anderson County, South Carolina","110380","446","52359","243","2792","992","5970","1194","10916","1570","3354","904","9917","1522","5686","1270","9687","1658","4037","810","58021","205","3025","939","5164","1139","12107","1527","3774","942","10363","1564","8268","1380","8949","1369","6371","1193"
"0500000US48135","Ector County, Texas","35766","528","17519","323","175","158","1164","486","4417","1145","1505","728","5009","1162","967","487","3158","918","1124","476","18247","257","448","435","1679","663","3715","848","1406","567","5481","1038","1551","634","2919","862","1048","511"
"0500000US48423","Smith County, Texas","98970","415","46402","415","743","518","2969","1485","6379","1571","2450","1009","12606","2000","4447","1123","10070","1733","6738","1438","52568","228","541","445","3931","1754","8488","1843","1393","536","13991","2013","5650","1315","11917","1916","6657","1408"
"0500000US48469","Victoria County, Texas","30073","180","14349","228","205","193","819","562","3058","769","767","575","4233","949","1223","414","3256","842","788","414","15724","180","714","478","322","215","3700","746","663","376","3770","826","1813","528","3013","734","1729","677"
"0500000US55127","Walworth County, Wisconsin","61543","151","30099","151","222","176","2109","694","9077","1066","1799","702","7482","802","2254","490","4768","729","2388","508","31444","151","240","162","1694","752","8716","1033","900","382","6592","880","3367","695","6494","955","3441","721"
"0500000US04001","Apache County, Arizona","9668","467","4794","252","191","251","254","165","1252","395","194","124","1085","465","452","271","865","397","501","317","4874","325","19","36","28","51","608","468","121","205","2420","736","403","352","597","379","678","446"
"0500000US04015","Mohave County, Arizona","130414","137","65023","72","1615","808","5321","1404","19248","2210","4635","1054","19637","2287","5471","1327","6699","1604","2397","764","65391","118","1140","558","6033","1229","17951","2473","3342","1092","21689","2428","6004","1515","5545","1200","3687","1240"
"0500000US04019","Pima County, Arizona","410138","617","199472","284","2347","897","7659","1444","34083","2763","6951","1203","51337","3139","17319","1994","43991","2941","35785","2441","210666","522","1993","590","6492","1225","38611","2662","5631","1097","54490","3261","20769","2117","48197","3045","34483","2368"
"0500000US06095","Solano County, California","129563","851","64016","434","777","321","2334","609","11098","1300","3282","1106","19824","1788","7042","1156","12558","1566","7101","963","65547","446","642","359","2366","856","12414","1456","1514","519","18930","1676","7008","1097","13292","1826","9381","1456"
"0500000US12095","Orange County, Florida","399369","2007","198933","1075","3131","1061","8876","2020","33341","2985","7910","1569","35813","3517","19958","2738","58091","4038","31813","3186","200436","1447","2589","1005","6389","1359","37555","3151","5571","1138","33168","2790","23511","2690","61100","4096","30553","3269"
"0500000US13077","Coweta County, Georgia","72223","126","34952","226","400","279","3497","912","7219","1463","2038","796","6614","1260","2825","938","8407","1470","3952","1019","37271","126","885","554","2501","795","10195","1429","1777","605","7074","985","2567","795","8384","1536","3888","892"
"0500000US27013","Blue Earth County, Minnesota","36143","147","17974","147","366","366","857","399","4364","704","578","230","3439","641","2351","627","3838","630","2181","511","18169","147","448","257","435","210","3418","728","397","181","3641","684","3040","704","4519","742","2271","585"
"0500000US28047","Harrison County, Mississippi","93589","218","45159","218","693","506","3073","899","10041","1647","3336","849","12305","1664","5050","1184","6052","960","4609","1095","48430","218","1565","661","2866","892","9439","1414","2559","763","11321","1680","7349","1723","8783","1539","4548","1080"
"0500000US28049","Hinds County, Mississippi","42589","77","20137","77","713","443","1089","513","2709","941","741","332","3940","889","1578","592","4753","907","4614","981","22452","218","304","237","539","290","4064","854","504","395","4838","787","1898","597","6743","951","3562","781"
"0500000US29099","Jefferson County, Missouri","148547","138","72565","35","1653","571","5173","989","20069","2052","5770","1061","17264","1606","8015","1256","10201","1438","4420","1031","75982","124","1318","493","4424","1146","19600","2433","2933","930","21582","2142","9566","1688","10898","1626","5661","1175"
"0500000US36013","Chautauqua County, New York","80921","304","39164","201","1729","503","2665","734","11592","1180","2961","668","7151","1101","4653","832","4500","937","3913","815","41757","304","1063","435","2520","597","12191","1433","2328","676","7456","945","6503","891","5361","981","4335","809"
"0500000US37067","Forsyth County, North Carolina","158595","1084","74018","567","1745","738","3342","855","14205","1893","2801","795","15451","1585","6264","909","18495","1694","11715","1313","84577","525","688","347","3219","975","17900","2044","3266","835","17658","2140","8503","1288","20822","2015","12521","1281"
"0500000US39025","Clermont County, Ohio","134512","112","64918","112","937","449","4068","1075","20852","2306","4293","957","13291","1700","4772","1021","11547","1832","5158","958","69594","195","1271","517","4639","1096","22025","2134","2042","745","13239","1587","6804","1180","12011","1743","7563","1361"
"0500000US39041","Delaware County, Ohio","116243","177","56225","177","371","350","1250","563","9122","1534","1450","831","10151","1631","3985","946","21074","1875","8822","1234","60018","195","467","430","1586","815","10042","1422","858","514","10647","1349","4551","1033","19888","1819","11979","1422"
"0500000US39103","Medina County, Ohio","119255","111","57973","97","532","335","1579","505","15928","1690","1721","517","11578","1288","4753","954","15525","1406","6357","1179","61282","119","517","311","1474","547","18709","1532","1556","452","11657","1596","6649","1063","13136","1514","7584","1168"
"0500000US47011","Bradley County, Tennessee","64189","975","30405","433","918","521","2460","880","8534","1367","2360","795","7783","1331","2452","773","3796","828","2102","579","33784","555","2282","951","3373","908","8311","1398","1935","594","7500","1395","3502","992","4090","1055","2791","874"
"0500000US48021","Bastrop County, Texas","34863","479","16999","228","420","387","814","539","3934","1164","1153","630","4894","1075","1204","534","3281","862","1299","674","17864","479","358","248","647","519","3796","985","809","539","6120","1271","757","469","4082","1110","1295","502"
"0500000US48355","Nueces County, Texas","78505","338","39075","134","342","282","1413","515","7808","1317","1579","631","10691","1460","3727","908","9991","1600","3524","877","39430","246","475","371","2529","705","8555","1345","918","494","9727","1583","3301","774","8065","1329","5860","1131"
"0500000US01055","Etowah County, Alabama","58284","201","27633","201","674","453","2686","863","7559","1355","1547","549","7237","1115","1996","621","3678","977","2256","738","30651","201","1423","680","1711","596","7231","1122","1833","596","7606","1120","4333","917","3930","952","2584","747"
"0500000US08031","Denver County, Colorado","316882","763","159887","370","839","512","1830","589","12746","2094","2913","738","24227","2605","8827","1842","66296","3163","42209","3351","156995","566","924","441","2264","760","12734","1577","2539","842","22045","1766","9690","1544","62401","3152","44398","2805"
"0500000US12109","St. Johns County, Florida","152979","197","73176","91","654","637","2029","1195","12180","2574","2445","979","14184","2484","8243","2230","20640","2347","12801","2134","79803","120","693","673","1612","819","16819","2108","2286","901","16023","2242","7837","1868","21926","2308","12607","1864"
"0500000US16083","Twin Falls County, Idaho","45683","204","21972","204","715","446","1530","730","4869","909","1229","514","5895","1360","2870","768","2568","782","2296","785","23711","204","849","637","1389","699","5017","1259","1288","590","6898","1406","3139","847","3048","807","2083","770"
"0500000US21037","Campbell County, Kentucky","60866","197","29406","197","954","598","1577","553","6053","1056","2270","688","6462","1075","1895","512","5845","1048","4350","793","31460","197","741","435","1828","652","7103","1054","1493","602","5303","885","3135","816","7388","1111","4469","820"
"0500000US29043","Christian County, Missouri","55451","23","26617","190","524","489","1064","463","6685","1111","1434","543","8042","1404","2404","616","4303","924","2161","611","28834","23","713","665","1341","575","6408","1228","1031","504","7653","1169","2576","796","4916","996","4196","985"
"0500000US30049","Lewis and Clark County, Montana","45035","194","21981","172","292","227","854","405","3737","923","1428","633","5217","981","2226","820","5264","937","2963","747","23054","194","405","599","508","373","3507","965","794","518","5234","1002","2792","602","5250","1096","4564","990"
"0500000US35025","Lea County, New Mexico","17278","482","8763","337","418","419","1299","488","2018","589","727","453","2300","677","380","314","971","424","650","309","8515","325","0","201","692","399","1746","706","621","386","2704","812","903","527","886","356","963","418"
"0500000US45091","York County, South Carolina","135749","458","64810","458","1170","727","3587","1237","11824","1695","3279","1162","15676","1829","4782","1207","17135","1894","7357","1436","70939","214","841","475","3806","1268","14655","1651","2119","801","15417","2480","8393","1318","18161","1887","7547","1458"
"0500000US51740","Portsmouth city, Virginia","26507","206","13096","206","323","244","638","390","3862","886","934","442","2846","762","1734","531","1580","605","1179","521","13411","206","193","150","773","326","3689","720","629","339","3427","705","1181","448","2109","647","1410","549"
"0500000US01101","Montgomery County, Alabama","57139","201","27347","201","930","480","1015","405","4628","939","1630","695","4857","845","1279","463","7032","1071","5976","1002","29792","201","939","526","1063","504","6271","1168","780","419","6109","1098","2045","545","6810","973","5775","953"
"0500000US06077","San Joaquin County, California","176546","208","85594","67","2226","653","6182","1276","22541","2469","3808","963","22482","2044","10421","1778","11164","1594","6770","1415","90952","171","1689","582","6554","1189","21605","2030","2976","865","25932","1942","11877","1493","13128","1609","7191","1236"
"0500000US18097","Marion County, Indiana","383618","972","183314","417","5606","1541","13380","1957","38251","3370","10067","1646","32660","2870","13537","2021","48573","2921","21240","2313","200304","805","5695","1544","12138","1874","45517","3183","7840","1323","38178","2910","15656","1987","48791","3576","26489","2304"
"0500000US22063","Livingston Parish, Louisiana","82997","217","40188","217","934","536","3760","1533","14035","2717","3638","1521","10470","2253","2423","1022","3694","1196","1234","680","42809","217","1832","1018","2592","1083","14054","2392","1679","755","8938","2110","2042","841","8068","1964","3604","1086"
"0500000US26037","Clinton County, Michigan","50557","172","24613","172","283","180","1129","426","5394","739","1090","465","6574","865","3071","814","4743","840","2329","637","25944","172","227","204","982","343","6601","820","497","329","5985","768","3842","789","5480","822","2330","537"
