SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,ACADEMICALT,CAREER,CAREERALT,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETP,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETW,N,20,13,0,16,0,20,0,0,100,100
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,FOS,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,HOM,Y,3,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LEN,N,20,13,0,16,0,20,0,0,100,100
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LEP,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LUN,Y,9,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LUP,Y,11,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,MIG,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,MIL,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,SXF,Y,9,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,SXM,Y,11,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,TST,N,20,13,0,16,0,20,0,0,100,100
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,MIL,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,MIG,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,SXM,Y,11,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,TST,N,20,13,0,16,0,20,0,0,100,100
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ACD,Y,2,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ACO,Y,18,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,CSG,Y,2,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ELM,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETA,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETB,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETH,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETI,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETO,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETP,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETW,N,20,13,0,16,0,20,0,0,100,100
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,FOS,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,HOM,Y,3,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LEN,N,20,13,0,16,0,20,0,0,100,100
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LEP,Y,0,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LUN,Y,9,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LUP,Y,11,,,,,,,,,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,SXF,Y,9,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,HOM,Y,1,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,FOS,Y,2,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LEP,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LUN,N,47,25,0,34,0,39,0,0,83,83
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LUP,N,30,6,0,15,0,19,0,0,63.3,63.3
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,MIG,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,MIL,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,SXF,N,33,13,0,18,0,22,0,0,66.7,66.7
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,SXM,N,44,18,0,31,0,36,0,0,81.8,81.8
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,TST,N,77,31,0,49,0,58,0,0,75.3,75.3
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LEN,N,77,31,0,49,0,58,0,0,75.3,75.3
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETW,Y,72,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETP,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETO,Y,3,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETI,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETH,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETB,Y,2,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETA,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ELM,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,CSG,N,12,1,0,7,0,7,0,0,58.3,58.3
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ACO,Y,70,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ACD,Y,7,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,HOM,Y,1,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ACD,Y,7,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LEP,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LUN,N,47,25,0,34,0,39,0,0,83,83
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LUP,N,30,6,0,15,0,19,0,0,63.3,63.3
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,MIG,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,MIL,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,SXF,N,33,13,0,18,0,22,0,0,66.7,66.7
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,SXM,N,44,18,0,31,0,36,0,0,81.8,81.8
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,TST,N,77,31,0,49,0,58,0,0,75.3,75.3
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,FOS,Y,2,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETW,Y,72,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETP,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETO,Y,3,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETI,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETH,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETB,Y,2,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETA,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ELM,Y,0,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,CSG,N,12,1,0,7,0,7,0,0,58.3,58.3
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ACO,Y,70,,,,,,,,,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LEN,N,77,31,0,49,0,58,0,0,75.3,75.3
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,SXM,N,27,19,0,15,0,22,0,2,81.5,83.3
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,SXF,N,24,16,0,14,0,20,0,0,83.3,83.3
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,TST,N,51,35,0,29,0,42,0,2,82.4,83.3
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,MIL,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,MIG,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LUP,N,28,16,0,15,0,21,0,2,75,76.8
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LUN,N,23,19,0,14,0,21,0,0,91.3,91.3
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LEP,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LEN,N,51,35,0,29,0,42,0,2,82.4,83.3
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,HOM,Y,2,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,FOS,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETW,Y,49,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETP,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETO,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETI,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETH,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETB,Y,1,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETA,Y,1,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ELM,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,CSG,Y,4,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ACO,Y,48,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ACD,Y,3,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,SXM,N,27,19,0,15,0,22,0,2,81.5,83.3
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ACD,Y,3,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,SXF,N,24,16,0,14,0,20,0,0,83.3,83.3
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,MIL,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,MIG,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LUP,N,28,16,0,15,0,21,0,2,75,76.8
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LUN,N,23,19,0,14,0,21,0,0,91.3,91.3
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LEP,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LEN,N,51,35,0,29,0,42,0,2,82.4,83.3
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,HOM,Y,2,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,FOS,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETW,Y,49,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETP,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETO,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETI,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETH,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETB,Y,1,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETA,Y,1,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ELM,Y,0,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,CSG,Y,4,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ACO,Y,48,,,,,,,,,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,TST,N,51,35,0,29,0,42,0,2,82.4,83.3
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ACD,N,13,2,0,1,0,3,0,1,23.1,25
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ACO,N,120,59,0,43,0,80,0,6,66.7,67.9
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,TST,N,133,61,0,44,0,83,0,7,62.4,63.7
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,SXM,N,63,27,0,21,0,35,0,7,55.6,58.3
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,SXF,N,70,34,0,23,0,48,0,0,68.6,68.6
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,MIG,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LUP,N,66,23,0,24,0,36,0,6,54.5,56.8
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LUN,N,67,38,0,20,0,47,0,1,70.1,70.5
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LEP,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LEN,N,133,61,0,44,0,83,0,7,62.4,63.7
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,HOM,Y,1,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,FOS,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETW,N,86,50,0,29,0,62,0,4,72.1,73.3
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETO,Y,5,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETI,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETH,Y,7,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETB,N,35,8,0,11,0,15,0,3,42.9,45
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETA,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ELM,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,CSG,N,55,13,0,16,0,24,0,4,43.6,45.5
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ACD,N,13,2,0,1,0,3,0,1,23.1,25
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,TST,N,136,61,0,44,0,84,1,7,61.8,63.1
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,SXF,N,71,34,0,23,0,48,0,0,67.6,67.6
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,MIG,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LUP,N,67,23,0,24,0,36,0,6,53.7,56
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LUN,N,69,38,0,20,0,48,1,1,69.6,69.9
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LEP,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LEN,N,136,61,0,44,0,84,1,7,61.8,63.1
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,HOM,Y,1,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,FOS,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETW,N,87,50,0,29,0,62,0,4,71.3,72.4
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETO,Y,5,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETI,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETH,Y,9,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETB,N,35,8,0,11,0,15,0,3,42.9,45
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETA,Y,0,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ELM,Y,2,,,,,,,,,
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,CSG,N,57,13,0,16,0,25,1,4,43.9,45.6
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ACO,N,123,59,0,43,0,81,1,6,65.9,67.1
20172018,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,SXM,N,65,27,0,21,0,36,1,7,55.4,58.1
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,HOM,N,17,6,0,12,0,13,0,1,76.5,77.9
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,TST,N,298,142,0,184,0,221,0,8,74.2,74.8
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,LEP,Y,4,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,LUN,N,152,86,0,105,0,125,0,5,82.2,83.1
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ACD,N,21,0,0,8,0,8,0,0,38.1,38.1
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ACO,N,277,142,0,176,0,213,0,8,76.9,77.6
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,CSG,N,38,5,0,18,0,19,0,2,50,51.3
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ELM,Y,4,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ETA,Y,0,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ETB,Y,2,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ETH,N,16,3,0,9,0,9,0,1,56.3,57.8
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ETO,Y,4,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ETP,Y,0,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,ETW,N,276,137,0,171,0,207,0,6,75,75.5
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,FOS,Y,6,,,,,,,,,
20172018,005,BARREN,021,Barren County,027,Barren County High School,021027,005021027,210030000048,GRREC,902,LUP,N,146,56,0,79,0,96,0,3,65.8,66.3
